code,price
A010420,1883.333333
A002220,15350
A006200,1790
A069460,2906.666667
A025620,911.6666667
A019180,898.3333333
A003010,3588.333333
A071090,17816.66667
A015540,506.6666667
A030720,5653.333333
A101140,436.6666667
A023960,5026.666667
A006110,28050
A007460,7616.666667
A005450,7333.333333
A011390,14033.33333
A074610,550
A019490,4301.666667
A134790,0
A004920,10413.33333
A008500,13116.66667
A025890,4793.333333
A010600,560
A009470,5285
A009140,13416.66667
A007630,1108.333333
A027970,2495
A001420,2038.333333
A002870,11816.66667
A010580,1035
A011720,1416.666667
A002420,35500
A011230,2623.333333
A010640,905
A001770,18466.66667
A001140,15800
A007280,47333.33333
A005930,786000
A015760,31666.66667
A005380,141333.3333
A090430,1019666.667
A012330,205333.3333
A028260,0
A035420,187833.3333
A032830,107000
A000660,23100
A000270,31000
A055550,46700
A051910,324166.6667
A005490,489333.3333
A033780,59800
A017670,163166.6667
A034730,86766.66667
A051900,371333.3333
A018260,0
A096770,120000
A000810,196500
A105560,49250
A002790,157000
A003550,78166.66667
A011170,171000
A010950,55866.66667
A034220,37000
A035250,20100
A010130,235500
A066570,96533.33333
A008930,61200
A030200,43766.66667
A021240,40316.66667
A009540,258500
A023530,367833.3333
A006400,168833.3333
A086790,33283.33333
A086280,140500
A000030,865
A004020,100333.3333
A001040,74133.33333
A024110,14916.66667
A161390,0
A047810,0
A018880,17200
A001800,368666.6667
A128940,65666.66667
A088350,8406.666667
A027410,0
A097950,228000
A139480,0
A036570,204666.6667
A005830,35733.33333
A032640,7713.333333
A000120,60200
A078930,42133.33333
A029780,51316.66667
A007070,0
A002380,301000
A009240,11900
A004800,86333.33333
A009830,20850
A012750,56466.66667
A000720,61500
A009150,133833.3333
A036460,43216.66667
A004990,1297000
A051600,62200
A000100,164000
A012630,27683.33333
A069960,118833.3333
A007310,144000
A000880,40433.33333
A001450,23300
A138930,0
A037620,56566.66667
A000210,68966.66667
A003520,821.6666667
A016360,57766.66667
A006800,21950
A047050,32183.33333
A008770,25783.33333
A005940,17433.33333
A034020,72500
A010060,297000
A005300,777000
A047040,10166.66667
A011210,0
A004370,223333.3333
A079160,23516.66667
A012450,105833.3333
A071050,32366.66667
A004170,560333.3333
A001440,9270
A000240,26366.66667
A006360,79733.33333
A010140,24766.66667
A003490,75333.33333
A028050,123666.6667
A006280,142666.6667
A079550,0
A000150,114666.6667
A011780,53933.33333
A011070,149500
A111770,8813.333333
A161890,0
A002550,23700
A005610,9316.666667
A005440,10416.66667
A006120,63933.33333
A028670,11466.66667
A204320,0
A000670,594000
A030000,12533.33333
A000080,36300
A114090,22483.33333
A120110,64233.33333
A105630,6873.333333
A214320,0
A014820,1310
A006260,99133.33333
A000060,7446.666667
A057050,0
A192400,0
A008560,988.3333333
A138040,0
A005250,86266.66667
A039490,42766.66667
A003690,10536.66667
A003450,13366.66667
A226320,0
A002620,12116.66667
A001740,10180
A006650,62766.66667
A010120,87266.66667
A139130,0
A001120,31883.33333
A064350,0
A192820,0
A017800,49400
A003410,5413.333333
A002350,6906.666667
A000070,55366.66667
A010620,149000
A002270,270666.6667
A010780,13266.66667
A042670,19366.66667
A042660,20833.33333
A108670,93033.33333
A071840,0
A073240,4513.333333
A181710,0
A082640,12450
A003000,12916.66667
A068870,48583.33333
A170900,0
A023590,7483.333333
A052690,105666.6667
A049770,52016.66667
A039130,52266.66667
A185750,0
A145990,0
A081660,0
A001680,8120
A180640,0
A003240,807000
A069620,46183.33333
A011790,28466.66667
A020000,16583.33333
A006040,125666.6667
A001060,17016.66667
A003620,11770
A025540,19716.66667
A064960,26466.66667
A000640,121000
A007570,22366.66667
A037560,0
A008000,1220
A001430,21066.66667
A101530,0
A004000,65566.66667
A014680,12900
A020560,8790
A024720,6323.333333
A089590,0
A009420,4761.666667
A034310,24433.33333
A000990,9746.666667
A175330,0
A009970,26666.66667
A033920,4975
A103140,32433.33333
A071320,62733.33333
A006840,26550
A115390,35166.66667
A001230,23300
A069260,27566.66667
A001520,2238.333333
A019680,5330
A005740,104200
A002240,36183.33333
A096760,2520
A016450,2868.333333
A000370,9883.333333
A018670,39766.66667
A072710,62700
A012510,21050
A053210,0
A000230,35200
A017810,42100
A003300,57200
A005180,49816.66667
A007340,7923.333333
A093050,28600
A085620,0
A003090,17316.66667
A002020,32533.33333
A003470,9806.666667
A009450,29150
A020150,0
A002960,182833.3333
A210980,0
A060980,118333.3333
A138250,0
A044820,5990
A019170,28983.33333
A004490,28683.33333
A093370,3743.333333
A003540,14333.33333
A009290,2836.666667
A008490,7006.666667
A031440,80033.33333
A078520,17166.66667
A003060,1226.666667
A029460,5826.666667
A007210,13633.33333
A003920,500833.3333
A005850,11100
A036580,2243.333333
A034120,31183.33333
A031430,0
A084690,3041.666667
A058650,71700
A025860,15433.33333
A003850,14833.33333
A001720,35800
A021960,8800
A117930,32600
A009410,4748.333333
A004710,47883.33333
A122900,16783.33333
A004430,9626.666667
A029530,49783.33333
A002390,14183.33333
A079430,8036.666667
A192530,0
A101060,2708.333333
A000050,109833.3333
A004690,102200
A017390,44200
A900140,0
A003030,39233.33333
A014830,45516.66667
A037710,152666.6667
A017940,54133.33333
A005090,48483.33333
A006060,8760
A005500,10883.33333
A214420,0
A015860,3760
A005720,49200
A126560,0
A095720,24316.66667
A016800,28566.66667
A102460,10100
A001780,3606.666667
A001630,19600
A104700,29366.66667
A152330,0
A005880,49366.66667
A032350,25916.66667
A002320,35650
A213500,0
A002630,928.3333333
A042700,7656.666667
A000400,7346.666667
A102280,818.3333333
A033660,3976.666667
A200880,0
A011200,33800
A214390,0
A003220,6316.666667
A015350,20500
A138490,0
A002810,4795
A002990,3258.333333
A008060,7233.333333
A004150,13950
A002250,11950
A003200,83666.66667
A005690,48233.33333
A036530,13666.66667
A097230,28066.66667
A007690,31316.66667
A030610,8586.666667
A000480,54566.66667
A003560,1211.666667
A027390,15233.33333
A004440,0
A004360,15483.33333
A095570,0
A011760,24733.33333
A001510,2165
A033270,5850
A112610,0
A000140,20933.33333
A003570,19133.33333
A007160,31700
A005810,25666.66667
A089470,3556.666667
A016580,6860
A008730,9006.666667
A001130,153166.6667
A009680,8770
A000430,2573.333333
A003120,72033.33333
A000020,5133.333333
A183190,0
A002780,488.3333333
A102260,8343.333333
A001500,17383.33333
A011160,4455
A002450,1025
A000320,5070
A107590,121166.6667
A000180,15433.33333
A012320,42416.66667
A000390,4756.666667
A002000,25183.33333
A017960,5873.333333
A004970,12450
A001460,141166.6667
A039570,0
A004250,1803.333333
A004700,9910
A003530,7356.666667
A194370,0
A010050,958.3333333
A000970,3765
A005950,17200
A000680,6660
A006390,6676.666667
A007860,7626.666667
A004980,4023.333333
A003070,4020
A009580,7090
A092230,52833.33333
A079980,0
A025000,47933.33333
A011000,1573.333333
A005680,12133.33333
A161000,0
A001940,49350
A000860,14183.33333
A004130,9506.666667
A001250,19116.66667
A084010,8703.333333
A005110,396.6666667
A082740,0
A000540,6206.666667
A004840,7086.666667
A001200,725
A002030,44633.33333
A136490,0
A013520,15400
A001880,2413.333333
A067830,2433.333333
A004060,311.6666667
A015360,23766.66667
A033240,6323.333333
A004380,5343.333333
A000700,17116.66667
A069640,0
A010690,11816.66667
A084680,2881.666667
A090350,3280
A012160,9176.666667
A004960,8680
A085310,8853.333333
A011280,1270
A007540,18400
A014280,8276.666667
A001790,39600
A011090,448.3333333
A005390,481.6666667
A010820,2396.666667
A007810,4253.333333
A068400,0
A084870,13966.66667
A007660,3248.333333
A001360,3231.666667
A227840,0
A004540,4765
A900050,7883.333333
A021820,83500
A000040,728.3333333
A091090,5306.666667
A007700,4066.666667
A092200,3738.333333
A002880,990
A001270,15616.66667
A034300,12150
A044450,4416.666667
A007980,12266.66667
A130660,0
A025560,341.6666667
A004200,3581.666667
A005750,1845
A100250,1600
A012610,3578.333333
A002840,92733.33333
A003460,14833.33333
A026890,1223.333333
A003230,16516.66667
A012200,2356.666667
A037270,1331.666667
A004830,3841.666667
A103590,10900
A033530,11783.33333
A000490,4205
A016090,975
A006380,14233.33333
A004310,1720
A100840,20083.33333
A035150,1235
A117580,0
A092440,7206.666667
A009440,4001.666667
A001390,10366.66667
A005870,4470
A016880,11800
A058860,0
A019440,0
A005980,850
A006220,5816.666667
A002150,4866.666667
A011930,5640
A004910,3846.666667
A013570,6880
A075180,4841.666667
A014130,22683.33333
A041650,2778.333333
A002360,400
A063160,13283.33333
A016710,7720
A123690,3780
A009160,3818.333333
A006490,1220
A035510,61200
A094280,5418.333333
A014790,12816.66667
A002300,31783.33333
A002700,420
A003480,11883.33333
A006370,11700
A035000,9043.333333
A004870,488.3333333
A012030,18883.33333
A003650,44716.66667
A002820,30233.33333
A016610,5823.333333
A003160,1726.666667
A000890,17983.33333
A002310,11433.33333
A002210,1653.333333
A002460,4771.666667
A015890,4616.666667
A012690,755
A030210,3581.666667
A100220,9513.333333
A001820,11816.66667
A019300,1395
A004770,828.3333333
A001530,58766.66667
A004560,9660
A004890,67900
A003280,1025
A023000,0
A006090,12733.33333
A058430,28300
A008350,668.3333333
A003350,8956.666667
A024090,8056.666667
A003830,65700
A163560,0
A005190,15333.33333
A005800,92833.33333
A047400,11616.66667
A002170,23200
A034590,23550
A014990,1095
A014910,2098.333333
A093240,2376.666667
A011150,2841.666667
A008600,2610
A053690,13533.33333
A110570,0
A001380,1780
A014530,13466.66667
A075580,0
A017900,5086.666667
A003960,17616.66667
A001470,14300
A078000,7080
A105840,20350
A006340,788.3333333
A068290,3816.666667
A018470,8240
A024890,1136.666667
A134380,0
A014710,0
A025750,1538.333333
A008040,4525
A000650,39100
A103130,14750
A000850,37650
A004720,443.3333333
A003080,27850
A009200,8333.333333
A058850,0
A009270,1421.666667
A006980,1728.333333
A005430,40550
A002100,3913.333333
A012170,2530
A001260,3353.333333
A015260,815
A077970,24766.66667
A123700,6340
A007120,820
A033180,1480
A079660,9783.333333
A014160,423.3333333
A004080,10320
A021050,3371.666667
A002600,55100
A001020,7153.333333
A007110,898.3333333
A145210,0
A000300,2105
A018500,1008.333333
A008970,1258.333333
A009070,21283.33333
A077500,3263.333333
A002720,3018.333333
A008250,8343.333333
A006880,0
A003610,12566.66667
A020760,10230
A007190,4123.333333
A005010,16150
A008700,456.6666667
A002920,2398.333333
A002900,7036.666667
A017180,3138.333333
A013580,14050
A129260,0
A005360,1775
A017550,826.6666667
A012800,1618.333333
A007590,6300
A012280,576.6666667
A000500,26116.66667
A017040,1661.666667
A004450,21116.66667
A009770,40483.33333
A028100,14400
A001750,9033.333333
A081000,34050
A010960,2878.333333
A000220,7826.666667
A016590,17083.33333
A084670,21733.33333
A016380,10063.33333
A027740,1031.666667
A011690,1530
A006570,3991.666667
A005960,6460
A013000,836.6666667
A013870,0
A133820,0
A011330,336.6666667
A000590,89333.33333
A001340,36550
A083420,3338.333333
A010100,10016.66667
A118000,628.3333333
A023800,4008.333333
A032560,6913.333333
A025530,3220
A001570,608.3333333
A071970,10323.33333
A214330,0
A120030,64966.66667
A006660,7006.666667
A001080,16116.66667
A002200,11950
A008260,2481.666667
A001210,43350
A015230,18200
A144620,0
A014440,2958.333333
A104120,4860
A011700,1566.666667
A058730,2410
A014580,19183.33333
A008870,38383.33333
A015590,2613.333333
A023810,3143.333333
A011420,1893.333333
A002760,2646.666667
A015020,600
A072130,4713.333333
A006890,5196.666667
A009310,2766.666667
A004270,8010
A128820,43100
A005320,358.3333333
A010040,3101.666667
A001290,2053.333333
A155660,0
A004100,7520
A024070,4241.666667
A030790,1236.666667
A090080,1423.333333
A004090,49783.33333
A119650,14533.33333
A210540,0
A009460,720
A092220,1565
A000910,6100
A004740,2096.666667
A001620,1413.333333
A001560,4103.333333
A005420,7183.333333
A104110,4750
A006740,16283.33333
A003780,1863.333333
A011810,19566.66667
A109070,1453.333333
A002070,8733.333333
A023450,16500
A009190,980
A017370,2866.666667
A011500,3760
A088790,2245
A024900,9886.666667
A071950,1193.333333
A013360,6606.666667
A093230,8103.333333
A009320,4356.666667
A023350,0
A011300,411.6666667
A000950,37700
A004410,1970
A031820,1016.666667
A012600,8023.333333
A002410,4875
A000760,10306.66667
A001070,28183.33333
A023150,3925
A000520,5533.333333
A013700,5560
A002710,4560
A010660,17233.33333
A008110,3153.333333
A003580,7996.666667
A069730,3901.666667
A008420,2350
A003720,18366.66667
A010770,2823.333333
A051630,953.3333333
A026940,2318.333333
A001550,14220
A004140,2548.333333
A009180,2408.333333
A005620,107566.6667
A003680,13766.66667
A033250,901.6666667
A005070,4848.333333
A002140,3436.666667
A044380,696.6666667
A002690,0
A020120,2670
A090370,3860
A049800,2103.333333
A005820,10770
A007610,2338.333333
A025820,1673.333333
A009810,983.3333333
A005030,2876.666667
A010420,1828.333333
A002220,15350
A006200,1910
A069460,2733.333333
A025620,1016.666667
A019180,1030
A003010,3775
A071090,20033.33333
A015540,471.6666667
A030720,5716.666667
A101140,331.6666667
A023960,4196.666667
A006110,33233.33333
A007460,5833.333333
A005450,6186.666667
A011390,15866.66667
A074610,511.6666667
A019490,4251.666667
A134790,0
A004920,60700
A008500,13366.66667
A025890,4261.666667
A010600,316.6666667
A009470,5020
A009140,15750
A007630,1035
A027970,2726.666667
A001420,2118.333333
A002870,10233.33333
A010580,801.6666667
A011720,1245
A002420,34733.33333
A011230,2348.333333
A010640,988.3333333
A001770,18500
A001140,16250
A007280,49083.33333
A005930,789333.3333
A015760,29183.33333
A005380,166500
A090430,1070333.333
A012330,270333.3333
A028260,0
A035420,201166.6667
A032830,100900
A000660,22933.33333
A000270,42783.33333
A055550,44200
A051910,359000
A005490,477666.6667
A033780,67433.33333
A017670,171000
A034730,96800
A051900,389000
A018260,0
A096770,156166.6667
A000810,194166.6667
A105560,51366.66667
A002790,182166.6667
A003550,82133.33333
A011170,235666.6667
A010950,73466.66667
A034220,40133.33333
A035250,25833.33333
A010130,289000
A066570,100400
A008930,37133.33333
A030200,45483.33333
A021240,42266.66667
A009540,358166.6667
A023530,470833.3333
A006400,161666.6667
A086790,34783.33333
A086280,156000
A000030,865
A004020,111166.6667
A001040,84866.66667
A024110,16333.33333
A161390,0
A047810,0
A018880,20066.66667
A001800,399833.3333
A128940,101800
A088350,7666.666667
A027410,0
A097950,226166.6667
A139480,0
A036570,245666.6667
A005830,37866.66667
A032640,7313.333333
A000120,68700
A078930,59433.33333
A029780,58366.66667
A007070,0
A002380,367333.3333
A009240,11116.66667
A004800,117500
A009830,30300
A012750,59966.66667
A000720,71300
A009150,125166.6667
A036460,46816.66667
A004990,1308333.333
A051600,62133.33333
A000100,168500
A012630,32200
A069960,126000
A007310,146500
A000880,43783.33333
A001450,23033.33333
A138930,0
A037620,57933.33333
A000210,96066.66667
A003520,889.3333333
A016360,65766.66667
A006800,24466.66667
A047050,36333.33333
A008770,30033.33333
A005940,19916.66667
A034020,84966.66667
A010060,335833.3333
A005300,785666.6667
A047040,11083.33333
A011210,0
A004370,209666.6667
A079160,28566.66667
A012450,108833.3333
A071050,35116.66667
A004170,586000
A001440,7236.666667
A000240,30650
A006360,96500
A010140,31866.66667
A003490,72866.66667
A028050,170666.6667
A006280,140666.6667
A079550,0
A000150,149166.6667
A011780,75100
A011070,135500
A111770,10306.66667
A161890,0
A002550,21750
A005610,10563.33333
A005440,11166.66667
A006120,62600
A028670,12050
A204320,0
A000670,740333.3333
A030000,12900
A000080,37800
A114090,21766.66667
A120110,68166.66667
A105630,6243.333333
A214320,0
A014820,1521.666667
A006260,111400
A000060,7643.333333
A057050,110433.3333
A192400,0
A008560,982.6666667
A138040,0
A005250,116833.3333
A039490,54466.66667
A003690,12033.33333
A003450,14566.66667
A226320,0
A002620,14833.33333
A001740,10933.33333
A006650,77666.66667
A010120,89666.66667
A139130,0
A001120,36450
A064350,0
A192820,0
A017800,78366.66667
A003410,6730
A002350,8253.333333
A000070,64766.66667
A010620,183500
A002270,259500
A010780,15350
A042670,25566.66667
A042660,29166.66667
A108670,91566.66667
A071840,0
A073240,9433.333333
A181710,0
A082640,11783.33333
A003000,12566.66667
A068870,49516.66667
A170900,0
A023590,8433.333333
A052690,120000
A049770,51150
A039130,47733.33333
A185750,0
A145990,0
A081660,74533.33333
A001680,8186.666667
A180640,0
A003240,1344333.333
A069620,47983.33333
A011790,37150
A020000,17116.66667
A006040,127333.3333
A001060,16166.66667
A003620,9233.333333
A025540,19583.33333
A064960,30950
A000640,124333.3333
A007570,25666.66667
A037560,0
A008000,1278.333333
A001430,29800
A101530,0
A004000,71533.33333
A014680,16083.33333
A020560,9266.666667
A024720,8923.333333
A089590,0
A009420,5786.666667
A034310,37000
A000990,10750
A175330,0
A009970,31500
A033920,6000
A103140,44600
A071320,74900
A006840,33383.33333
A115390,37433.33333
A001230,27150
A069260,21033.33333
A001520,2263.333333
A019680,6126.666667
A005740,129500
A002240,38183.33333
A096760,2765
A016450,2771.666667
A000370,9250
A018670,40733.33333
A072710,60166.66667
A012510,20116.66667
A053210,0
A000230,38333.33333
A017810,43900
A003300,62233.33333
A005180,56533.33333
A007340,9306.666667
A093050,33000
A085620,0
A003090,18100
A002020,35850
A003470,10406.66667
A009450,31966.66667
A020150,0
A002960,216000
A210980,0
A060980,131833.3333
A138250,0
A044820,10216.66667
A019170,31766.66667
A004490,31433.33333
A093370,4261.666667
A003540,15000
A009290,3013.333333
A008490,7670
A031440,87000
A078520,21633.33333
A003060,1468.333333
A029460,6080
A007210,18766.66667
A003920,603666.6667
A005850,16650
A036580,2443.333333
A034120,29350
A031430,0
A084690,3208.333333
A058650,103333.3333
A025860,18766.66667
A003850,21733.33333
A001720,36016.66667
A021960,11270
A117930,33183.33333
A009410,6090
A004710,59600
A122900,28616.66667
A004430,10580
A029530,53933.33333
A002390,14783.33333
A079430,7936.666667
A192530,0
